# table produced by DamageProfiler
# using mapped file PaA021.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA021.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.024844720496894408
2	0.013986013986013986
3	0.014767932489451477
4	0.013461538461538462
5	0.0041753653444676405
6	0.01436265709156194
7	0.007220216606498195
8	0.011131725417439703
9	0.007207207207207207
10	0.005660377358490566
11	0.001890359168241966
12	0.002044989775051125
13	0.009746588693957114
14	0.017408123791102514
15	0.0073937153419593345
16	0.011516314779270634
17	0.006825938566552901
18	0.008576329331046312
19	0.0128
20	0.0068143100511073255
21	0.0070921985815602835
22	0.00676818950930626
23	0.005628517823639775
24	0.012939001848428836
25	0.009416195856873822
