# table produced by DamageProfiler
# using mapped file PaA020.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA020.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03557312252964427
2	0.011428571428571429
3	0.013888888888888888
4	0.015267175572519083
5	0.009685230024213076
6	0.0044742729306487695
7	0.006864988558352402
8	0.010183299389002037
9	0.01627906976744186
10	0.0
11	0.009029345372460496
12	0.00881057268722467
13	0.004651162790697674
14	0.013605442176870748
15	0.013333333333333334
16	0.0047169811320754715
17	0.007228915662650603
18	0.00663716814159292
19	0.015184381778741865
20	0.004415011037527594
21	0.002232142857142857
22	0.0071090047393364926
23	0.004672897196261682
24	0.004739336492890996
25	0.0
