# table produced by DamageProfiler
# using mapped file PaA014.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA014.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.018525665766113468
2	0.01124961994527212
3	0.011879049676025918
4	0.01242571582928147
5	0.008362557323981657
6	0.009686464440479225
7	0.008886565603763722
8	0.005132152938157557
9	0.008148714031066972
10	0.009550851832731027
11	0.006094464195022855
12	0.005595116988809766
13	0.007313997477931904
14	0.007643312101910828
15	0.0071228694988552535
16	0.007594936708860759
17	0.008874239350912779
18	0.006099110546378653
19	0.007832238504295099
20	0.008205128205128205
21	0.007051120624527827
22	0.008365019011406844
23	0.005398457583547558
24	0.00802608477552044
25	0.00776358627598297
