# table produced by DamageProfiler
# using mapped file PaA026.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA026.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.05333333333333334
2	0.012987012987012988
3	0.03225806451612903
4	0.02197802197802198
5	0.029411764705882353
6	0.031578947368421054
7	0.017543859649122806
8	0.0
9	0.03
10	0.0
11	0.008849557522123894
12	0.009174311926605505
13	0.0
14	0.02586206896551724
15	0.02459016393442623
16	0.02127659574468085
17	0.019801980198019802
18	0.0
19	0.0
20	0.010526315789473684
21	0.03636363636363636
22	0.018867924528301886
23	0.02564102564102564
24	0.02459016393442623
25	0.02702702702702703
