# table produced by DamageProfiler
# using mapped file PaA023.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA023.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.030303030303030304
2	0.01904761904761905
3	0.01818181818181818
4	0.025210084033613446
5	0.04065040650406504
6	0.0
7	0.017094017094017096
8	0.032
9	0.008264462809917356
10	0.007575757575757576
11	0.013793103448275862
12	0.025
13	0.008064516129032258
14	0.04929577464788732
15	0.008547008547008548
16	0.016129032258064516
17	0.016260162601626018
18	0.024390243902439025
19	0.0
20	0.01680672268907563
21	0.0078125
22	0.008403361344537815
23	0.0
24	0.0
25	0.015384615384615385
