# table produced by DamageProfiler
# using mapped file PaA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.05333333333333334
2	0.024390243902439025
3	0.01818181818181818
4	0.034482758620689655
5	0.0446927374301676
6	0.027472527472527472
7	0.041884816753926704
8	0.015
9	0.03482587064676617
10	0.015228426395939087
11	0.04145077720207254
12	0.010869565217391304
13	0.010362694300518135
14	0.01675977653631285
15	0.025906735751295335
16	0.015706806282722512
17	0.010752688172043012
18	0.020512820512820513
19	0.03431372549019608
20	0.016666666666666666
21	0.026455026455026454
22	0.03783783783783784
23	0.004807692307692308
24	0.010638297872340425
25	0.02857142857142857
