# table produced by DamageProfiler
# using mapped file PaA010.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA010.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03580786026200873
2	0.04392523364485981
3	0.03612334801762115
4	0.03429602888086643
5	0.0242152466367713
6	0.029159519725557463
7	0.03781882145998241
8	0.03734827264239029
9	0.037785588752196834
10	0.027336860670194002
11	0.04035874439461883
12	0.034482758620689655
13	0.032520325203252036
14	0.036936936936936934
15	0.027230046948356807
16	0.03188662533215235
17	0.0356489945155393
18	0.028423772609819122
19	0.03546099290780142
20	0.03554724041159962
21	0.030136986301369864
22	0.03002729754322111
23	0.02662993572084481
24	0.03653846153846154
25	0.0373066424021838
