# table produced by DamageProfiler
# using mapped file PaA009.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA009.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.06147540983606557
2	0.05964912280701754
3	0.032846715328467155
4	0.013986013986013986
5	0.006993006993006993
6	0.022222222222222223
7	0.017857142857142856
8	0.025735294117647058
9	0.023255813953488372
10	0.02734375
11	0.040740740740740744
12	0.03496503496503497
13	0.014705882352941176
14	0.01090909090909091
15	0.021352313167259787
16	0.03333333333333333
17	0.020080321285140562
18	0.04032258064516129
19	0.012195121951219513
20	0.043795620437956206
21	0.040740740740740744
22	0.022304832713754646
23	0.022988505747126436
24	0.021739130434782608
25	0.042105263157894736
