# table produced by DamageProfiler
# using mapped file PaA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.029914529914529916
2	0.0248403122782115
3	0.023432552248258392
4	0.022939068100358423
5	0.028294862248696945
6	0.039511494252873564
7	0.036676646706586824
8	0.03323029366306028
9	0.03023598820058997
10	0.028679245283018868
11	0.01870503597122302
12	0.021198830409356724
13	0.022398843930635837
14	0.024444444444444446
15	0.02546816479400749
16	0.02196969696969697
17	0.024868123587038434
18	0.031804733727810654
19	0.025899280575539568
20	0.027426160337552744
21	0.025449101796407185
22	0.029498525073746312
23	0.02339622641509434
24	0.03125
25	0.02601156069364162
