# table produced by DamageProfiler
# using mapped file PaA006.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA006.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.14285714285714285
2	0.0
3	0.03225806451612903
4	0.0
5	0.041666666666666664
6	0.04
7	0.05
8	0.058823529411764705
9	0.038461538461538464
10	0.058823529411764705
11	0.0
12	0.09523809523809523
13	0.05
14	0.03125
15	0.0
16	0.03333333333333333
17	0.058823529411764705
18	0.03333333333333333
19	0.13043478260869565
20	0.058823529411764705
21	0.0
22	0.0
23	0.0
24	0.0
25	0.02857142857142857
