# table produced by DamageProfiler
# using mapped file PaA013.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA013.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.05307735742518351
2	0.035226077812828605
3	0.04369918699186992
4	0.043222003929273084
5	0.034482758620689655
6	0.03849809885931559
7	0.03898840885142255
8	0.03748047891723061
9	0.04331550802139037
10	0.02863317125877904
11	0.031362467866323906
12	0.03403816400206292
13	0.027301927194860815
14	0.030954879328436515
15	0.02754677754677755
16	0.028190671450538187
17	0.0319706498951782
18	0.02903907074973601
19	0.025400331308669245
20	0.024464831804281346
21	0.03176341730558598
22	0.035430988894764676
23	0.027894736842105264
24	0.030906233630172867
25	0.027777777777777776
