# table produced by DamageProfiler
# using mapped file PaA017.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA017.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.027472527472527472
2	0.008368200836820083
3	0.005753739930955121
4	0.008284023668639054
5	0.01597051597051597
6	0.006593406593406593
7	0.011879049676025918
8	0.008254716981132075
9	0.006349206349206349
10	0.005649717514124294
11	0.013079667063020214
12	0.015789473684210527
13	0.013095238095238096
14	0.009782608695652175
15	0.006528835690968444
16	0.010180995475113122
17	0.007575757575757576
18	0.007478632478632479
19	0.013057671381936888
20	0.004419889502762431
21	0.012958963282937365
22	0.011235955056179775
23	0.005500550055005501
24	0.012074643249176729
25	0.00847457627118644
