# table produced by DamageProfiler
# using mapped file PaA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.12048192771084337
2	0.05405405405405406
3	0.06557377049180328
4	0.05555555555555555
5	0.034782608695652174
6	0.0
7	0.06329113924050633
8	0.07692307692307693
9	0.06666666666666667
10	0.06329113924050633
11	0.036585365853658534
12	0.030927835051546393
13	0.045454545454545456
14	0.022222222222222223
15	0.02857142857142857
16	0.05333333333333334
17	0.021505376344086023
18	0.022727272727272728
19	0.060240963855421686
20	0.061855670103092786
21	0.057692307692307696
22	0.03409090909090909
23	0.02531645569620253
24	0.06818181818181818
25	0.010869565217391304
